Date,Flo_1,Flo_2,Flo_3,Flo_4,Flo_5,Flo_6,Flo_7,Flo_8,Flo_9,Flo_10,Pr_1,Pr_2,Pr_3,Pr_4,Pr_5,Pr_6,Pr_7,Pr_8,Pr_9,Pr_10
1992-09-11,0.0019073531803,0.033378675653209997,0.00429153749336,0.0,0.0,0.0,0.0,0.0,0.0076293990787,0.00095367431641,0.11546922453307823,0.0017483549271186559,0.12048049084357369,0.1069683572686823,0.1069683572686823,0.1069683572686823,0.1069683572686823,0.1069683572686823,0.11579675383597396,0.1116633895168441
1992-09-12,0.0,0.096797528386,0.0,0.0,0.0,0.0,0.37268735468,0.060081642005,0.0,0.0,0.10902836394593612,0.11298290783162881,0.10902836394593612,0.10902836394593612,0.10902836394593612,0.10902836394593612,0.0019682478596491164,0.1218502966871693,0.10902836394593612,0.10902836394593612
1992-09-13,0.15066909543716,0.413888512411,0.0050068019846000004,0.0009536761354000001,0.0765325694374,0.5011546309079999,0.00524522300798,0.42345994734500003,0.00667573510786,0.032901851228000004,0.1512633035546874,0.06415812982940516,0.10877312581185916,0.10689992838997632,0.13738735829005563,0.031942091713025554,0.10888282672576725,0.06003333161947054,0.10953982093266318,0.12112008313308968
1992-09-14,0.766039111108,1.11675948062286,0.228640201386,0.3199471066158,0.4816097371064,0.7524002239731999,0.47683501906799997,0.4913825748033801,0.49662483922876005,0.2107587970386,0.09547346928329702,0.012186005355753749,0.07182017373389099,0.10109089564703318,0.13791222395011749,0.09979271333592787,0.1373924525220718,0.13883992500370396,0.1392611177654363,0.06623102340276757
1992-09-15,1.22485414613,1.38144025947996,0.46846218356339997,0.36716484589276005,0.7544654372410999,0.840641325336,0.7114020636511,0.560740969369,0.9197476701921999,1.5195523265006,0.09492876029283667,0.057989413853863865,0.08116079199678056,0.057754502014971926,0.14117786860537113,0.14826054231125704,0.13497761114751186,0.10362047206961204,0.1478003595462933,0.03232967816150166
1992-09-16,0.9440777521357001,6.22762139414649,2.4988273126325997,3.371027705703,5.1889433134619996,7.317919327704,2.61703780503736,1.686670555503,4.325828961099884,4.739266703872,0.046139538169586373,0.07126698079727134,0.11436657836696074,0.14315266532935766,0.1183952130261676,0.03061172393869313,0.1193219044899963,0.0771966273228911,0.14475348110079678,0.13479528745827904
1992-09-17,6.314941652822,2.433619170919,3.8337626323888196,1.3318441051515,4.838451178280801,1.9993787782283,2.1132082401935,4.9882768516542,3.263940408933,4.0125606974474,0.025689340250247796,0.11447349819167227,0.145145383667015,0.051287944979603324,0.10029191079639571,0.08900461914904473,0.09585218288118214,0.0913136781928725,0.14647693397791584,0.14046450791405085
1992-09-18,1.4374277443415,0.3621527330313,1.094349796398,0.6998922491479801,0.6816279674224,1.2256224308774,0.18785949959049,0.941954775961,0.42999866343786,0.508297768837393,0.03161991950638116,0.08877617004840638,0.10222389205117417,0.14823429134466914,0.14703554857370746,0.07163701909442677,0.050486192308556,0.13357771277209984,0.10465079347639267,0.12175846082418654
1992-09-19,0.041723515153139996,0.1711849208733,0.0731910749889,0.7059251071833801,0.49798544205289996,0.19168893049499997,0.14519712294729997,1.1794974316253,0.437967813921,0.03361705091776,0.09400756620795693,0.12157328060337132,0.1013486507150635,0.08154098038338514,0.1259712004824322,0.12503454852023915,0.11674177834468213,0.008024078523925464,0.1336754190110498,0.0920824972078943
1992-09-20,0.0009536761354000001,0.02192934459776,0.0,0.051975279348,0.13326143380199998,0.0,0.0,0.16045580559820002,0.0057220540839000005,0.1106184499769,0.1090021963165564,0.13572589208076766,0.10760299147559745,0.14967400091547164,0.05440382636432846,0.10760299147559745,0.10760299147559745,0.02557685147104844,0.11582920700526018,0.08697905141977474
1992-09-21,0.0,0.0517370936,0.02336508020976,0.0,0.0,0.034809127100999995,0.0,0.0,0.07152576563429999,0.1213553650778,0.10309361161439867,0.11990147414235439,0.13744475716117716,0.10309361161439867,0.10309361161439867,0.13869145032650818,0.10309361161439867,0.10309361161439867,0.07952280885664444,0.008971451441322388
1992-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015735626221,0.0,0.11096631697801845,0.11096631697801845,0.11096631697801845,0.11096631697801845,0.11096631697801845,0.11096631697801845,0.11096631697801845,0.11096631697801845,0.0013031471978339104,0.11096631697801845
1992-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1992-09-24,0.0357628805437,0.0462518946735,0.00023841920438,0.0901224584593,0.018119861124399998,0.0209808904403,0.0023841921575,0.0,0.0,0.0348092062268,0.12657270494322787,0.1005090249435955,0.09079580237758925,0.007552954789126777,0.1330415158147842,0.1358263702825925,0.09726620596097674,0.09006910810220117,0.09006910810220117,0.12829720468370487
1992-09-25,0.00023841920438,0.0,0.00071525766998,0.0009536761354000001,0.0033378692024000002,0.0,0.0030994497138,0.00047683840876,0.00047683840876,0.0,0.1170694414551202,0.10200886521421662,0.13654793447341093,0.1387781492118424,0.017588805258002382,0.10200886521421662,0.02594773883516691,0.1290206675619036,0.1290206675619036,0.10200886521421662
1992-09-26,0.0090599287432,0.00405312687238,0.00357628812256,0.016689344193,0.0028610293157,0.0386239144064,0.0,0.049114343711,0.0205040523724,0.0045299639169,0.13231195411346183,0.11211602137436881,0.10979084914084575,0.14067554398398407,0.10621352785510686,0.04640048167657465,0.09116471654316463,0.013910164192544592,0.13302946541164318,0.11438727570830565
1992-09-27,0.002384191248,0.0,0.010490445674799998,0.0057220613599,0.0042915453378,0.0069141560743999995,0.0,0.0,0.0109672837425,0.0,0.13890694040790752,0.09241099620509287,0.044703457810345626,0.13956351351835275,0.15100861815712344,0.11912962629422282,0.09241099620509287,0.09241099620509287,0.03704385899167631,0.09241099620509287
1992-09-28,0.0,0.0,0.0009536761354000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11096631697801847,0.11096631697801847,0.0013031471978339115,0.11096631697801847,0.11096631697801847,0.11096631697801847,0.11096631697801847,0.11096631697801847,0.11096631697801847,0.11096631697801847
1992-09-29,0.0,0.0,0.0,0.00047683840876,0.0,0.0,0.0,0.0,0.0,0.0,0.11096631697801848,0.11096631697801848,0.11096631697801848,0.0013031471978339107,0.11096631697801848,0.11096631697801848,0.11096631697801848,0.11096631697801848,0.11096631697801848,0.11096631697801848
1992-09-30,0.01215866933535,0.0071525764725,0.0128746378326,0.01072815365438,0.01072530847076,0.0042915453378,0.01740057274452,0.0219345683948,0.0050068028941,0.011444122719599999,0.1392860366442153,0.1001043392075222,0.1349642795463126,0.1398365490546621,0.13982668291156744,0.05377004142775489,0.07008152190957927,0.01650104186450327,0.06468935610736329,0.1409401513265198
